<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
GMKN;60;20220915;230000;16.204.0000000
GMKN;60;20220916;000000;16.212.0000000
GMKN;60;20220916;110000;16.248.0000000
GMKN;60;20220916;120000;16.316.0000000
GMKN;60;20220916;130000;16.322.0000000
GMKN;60;20220916;140000;16.212.0000000
GMKN;60;20220916;150000;16.160.0000000
GMKN;60;20220916;160000;16.070.0000000
GMKN;60;20220916;170000;16.148.0000000
GMKN;60;20220916;180000;16.132.0000000
GMKN;60;20220916;190000;16.170.0000000
GMKN;60;20220916;200000;16.150.0000000
GMKN;60;20220916;210000;16.194.0000000
GMKN;60;20220916;220000;16.214.0000000
GMKN;60;20220916;230000;16.222.0000000
GMKN;60;20220917;000000;16.228.0000000
GMKN;60;20220919;110000;16.204.0000000
GMKN;60;20220919;120000;16.132.0000000
GMKN;60;20220919;130000;16.070.0000000
GMKN;60;20220919;140000;16.152.0000000
GMKN;60;20220919;150000;16.142.0000000
GMKN;60;20220919;160000;16.070.0000000
GMKN;60;20220919;170000;16.092.0000000
GMKN;60;20220919;180000;16.040.0000000
GMKN;60;20220919;190000;15.962.0000000
GMKN;60;20220919;200000;16.008.0000000
GMKN;60;20220919;210000;15.988.0000000
GMKN;60;20220919;220000;15.988.0000000
GMKN;60;20220919;230000;16.014.0000000
GMKN;60;20220920;000000;16.016.0000000
GMKN;60;20220920;110000;15.810.0000000
GMKN;60;20220920;120000;15.886.0000000
GMKN;60;20220920;130000;15.724.0000000
GMKN;60;20220920;140000;15.710.0000000
GMKN;60;20220920;150000;15.444.0000000
GMKN;60;20220920;160000;15.726.0000000
GMKN;60;20220920;170000;15.482.0000000
GMKN;60;20220920;180000;15.354.0000000
GMKN;60;20220920;190000;15.228.0000000
GMKN;60;20220920;200000;15.256.0000000
GMKN;60;20220920;210000;15.322.0000000
GMKN;60;20220920;220000;15.540.0000000
GMKN;60;20220920;230000;15.382.0000000
GMKN;60;20220921;000000;15.260.0000000
GMKN;60;20220921;110000;14.852.0000000
GMKN;60;20220921;120000;14.962.0000000
GMKN;60;20220921;130000;14.860.0000000
GMKN;60;20220921;140000;14.654.0000000
GMKN;60;20220921;150000;14.786.0000000
GMKN;60;20220921;160000;14.778.0000000
GMKN;60;20220921;170000;14.790.0000000
GMKN;60;20220921;180000;14.762.0000000
GMKN;60;20220921;190000;14.610.0000000
GMKN;60;20220921;200000;14.814.0000000
GMKN;60;20220921;210000;14.822.0000000
GMKN;60;20220921;220000;14.852.0000000
GMKN;60;20220921;230000;14.846.0000000
GMKN;60;20220922;000000;14.776.0000000
GMKN;60;20220922;110000;15.050.0000000
GMKN;60;20220922;120000;15.000.0000000
GMKN;60;20220922;130000;14.918.0000000
GMKN;60;20220922;140000;14.888.0000000
GMKN;60;20220922;150000;14.870.0000000
GMKN;60;20220922;160000;14.988.0000000
GMKN;60;20220922;170000;14.906.0000000
GMKN;60;20220922;180000;14.824.0000000
GMKN;60;20220922;190000;14.758.0000000
GMKN;60;20220922;200000;14.782.0000000
GMKN;60;20220922;210000;14.796.0000000
GMKN;60;20220922;220000;14.776.0000000
GMKN;60;20220922;230000;14.798.0000000
GMKN;60;20220923;000000;14.794.0000000
GMKN;60;20220923;110000;14.524.0000000
GMKN;60;20220923;120000;14.212.0000000
GMKN;60;20220923;130000;14.192.0000000
GMKN;60;20220923;140000;14.168.0000000
GMKN;60;20220923;150000;14.218.0000000
GMKN;60;20220923;160000;14.198.0000000
GMKN;60;20220923;170000;14.142.0000000
GMKN;60;20220923;180000;14.172.0000000
GMKN;60;20220923;190000;14.126.0000000
GMKN;60;20220923;200000;14.154.0000000
GMKN;60;20220923;210000;14.146.0000000
GMKN;60;20220923;220000;14.148.0000000
GMKN;60;20220923;230000;14.150.0000000
GMKN;60;20220924;000000;14.148.0000000
GMKN;60;20220926;110000;13.650.0000000
GMKN;60;20220926;120000;12.874.0000000
GMKN;60;20220926;130000;12.570.0000000
GMKN;60;20220926;140000;12.964.0000000
GMKN;60;20220926;150000;12.904.0000000
GMKN;60;20220926;160000;13.090.0000000
GMKN;60;20220926;170000;13.238.0000000
GMKN;60;20220926;180000;13.168.0000000
GMKN;60;20220926;190000;13.054.0000000
GMKN;60;20220926;200000;13.100.0000000
GMKN;60;20220926;210000;13.086.0000000
GMKN;60;20220926;220000;13.070.0000000
GMKN;60;20220926;230000;12.928.0000000
GMKN;60;20220927;000000;12.850.0000000
GMKN;60;20220927;110000;13.272.0000000
GMKN;60;20220927;120000;13.190.0000000
GMKN;60;20220927;130000;13.044.0000000
GMKN;60;20220927;140000;12.984.0000000
GMKN;60;20220927;150000;12.966.0000000
GMKN;60;20220927;160000;13.030.0000000
GMKN;60;20220927;170000;12.914.0000000
GMKN;60;20220927;180000;13.046.0000000
GMKN;60;20220927;190000;13.074.0000000
GMKN;60;20220927;200000;12.982.0000000
GMKN;60;20220927;210000;13.054.0000000
GMKN;60;20220927;220000;13.068.0000000
GMKN;60;20220927;230000;13.238.0000000
GMKN;60;20220928;000000;13.278.0000000
GMKN;60;20220928;110000;13.286.0000000
GMKN;60;20220928;120000;13.230.0000000
GMKN;60;20220928;130000;13.150.0000000
GMKN;60;20220928;140000;12.982.0000000
GMKN;60;20220928;150000;13.002.0000000
GMKN;60;20220928;160000;13.082.0000000
GMKN;60;20220928;170000;12.986.0000000
GMKN;60;20220928;180000;12.984.0000000
GMKN;60;20220928;190000;12.806.0000000
GMKN;60;20220928;200000;12.874.0000000
GMKN;60;20220928;210000;12.894.0000000
GMKN;60;20220928;220000;12.910.0000000
GMKN;60;20220928;230000;12.930.0000000
GMKN;60;20220929;000000;12.930.0000000
GMKN;60;20220929;110000;12.772.0000000
GMKN;60;20220929;120000;12.722.0000000
GMKN;60;20220929;130000;12.480.0000000
GMKN;60;20220929;140000;12.206.0000000
GMKN;60;20220929;150000;12.146.0000000
GMKN;60;20220929;160000;12.176.0000000
GMKN;60;20220929;170000;12.282.0000000
GMKN;60;20220929;180000;12.150.0000000
GMKN;60;20220929;190000;12.224.0000000
GMKN;60;20220929;200000;12.300.0000000
GMKN;60;20220929;210000;12.284.0000000
GMKN;60;20220929;220000;12.260.0000000
GMKN;60;20220929;230000;12.262.0000000
GMKN;60;20220930;000000;12.338.0000000
GMKN;60;20220930;110000;12.216.0000000
GMKN;60;20220930;120000;12.128.0000000
GMKN;60;20220930;130000;12.222.0000000
GMKN;60;20220930;140000;12.014.0000000
GMKN;60;20220930;150000;12.104.0000000
GMKN;60;20220930;160000;12.234.0000000
GMKN;60;20220930;170000;12.570.0000000
GMKN;60;20220930;180000;12.290.0000000
GMKN;60;20220930;190000;12.294.0000000
GMKN;60;20220930;200000;12.400.0000000
GMKN;60;20220930;210000;12.428.0000000
GMKN;60;20220930;220000;12.450.0000000
GMKN;60;20220930;230000;12.472.0000000
GMKN;60;20221001;000000;12.458.0000000
GMKN;60;20221003;110000;12.366.0000000
GMKN;60;20221003;120000;12.418.0000000
GMKN;60;20221003;130000;12.426.0000000
GMKN;60;20221003;140000;12.640.0000000
GMKN;60;20221003;150000;12.748.0000000
GMKN;60;20221003;160000;12.798.0000000
GMKN;60;20221003;170000;12.744.0000000
GMKN;60;20221003;180000;12.780.0000000
GMKN;60;20221003;190000;12.732.0000000
GMKN;60;20221003;200000;12.836.0000000
GMKN;60;20221003;210000;12.940.0000000
GMKN;60;20221003;220000;13.214.0000000
GMKN;60;20221003;230000;13.162.0000000
GMKN;60;20221004;000000;13.186.0000000
GMKN;60;20221004;110000;12.858.0000000
GMKN;60;20221004;120000;12.990.0000000
GMKN;60;20221004;130000;12.858.0000000
GMKN;60;20221004;140000;12.818.0000000
GMKN;60;20221004;150000;12.940.0000000
GMKN;60;20221004;160000;12.896.0000000
GMKN;60;20221004;170000;12.932.0000000
GMKN;60;20221004;180000;12.828.0000000
GMKN;60;20221004;190000;12.874.0000000
GMKN;60;20221004;200000;12.990.0000000
GMKN;60;20221004;210000;12.950.0000000
GMKN;60;20221004;220000;12.950.0000000
GMKN;60;20221004;230000;12.968.0000000
GMKN;60;20221005;000000;12.956.0000000
GMKN;60;20221005;110000;12.540.0000000
GMKN;60;20221005;120000;12.424.0000000
GMKN;60;20221005;130000;12.420.0000000
GMKN;60;20221005;140000;12.498.0000000
GMKN;60;20221005;150000;12.444.0000000
GMKN;60;20221005;160000;12.496.0000000
GMKN;60;20221005;170000;12.546.0000000
GMKN;60;20221005;180000;12.512.0000000
GMKN;60;20221005;190000;12.542.0000000
GMKN;60;20221005;200000;12.628.0000000
GMKN;60;20221005;210000;12.550.0000000
GMKN;60;20221005;220000;12.534.0000000
GMKN;60;20221005;230000;12.518.0000000
GMKN;60;20221006;000000;12.516.0000000
GMKN;60;20221006;110000;12.506.0000000
GMKN;60;20221006;120000;12.528.0000000
GMKN;60;20221006;130000;12.516.0000000
GMKN;60;20221006;140000;12.406.0000000
GMKN;60;20221006;150000;12.428.0000000
GMKN;60;20221006;160000;12.392.0000000
GMKN;60;20221006;170000;12.404.0000000
GMKN;60;20221006;180000;12.380.0000000
GMKN;60;20221006;190000;12.414.0000000
GMKN;60;20221006;200000;12.402.0000000
GMKN;60;20221006;210000;12.394.0000000
GMKN;60;20221006;220000;12.414.0000000
GMKN;60;20221006;230000;12.402.0000000
GMKN;60;20221007;000000;12.400.0000000
GMKN;60;20221007;110000;12.302.0000000
GMKN;60;20221007;120000;12.186.0000000
GMKN;60;20221007;130000;12.178.0000000
GMKN;60;20221007;140000;12.182.0000000
GMKN;60;20221007;150000;12.244.0000000
GMKN;60;20221007;160000;12.188.0000000
GMKN;60;20221007;170000;12.096.0000000
GMKN;60;20221007;180000;12.082.0000000
GMKN;60;20221007;190000;12.064.0000000
GMKN;60;20221007;200000;11.924.0000000
GMKN;60;20221007;210000;11.996.0000000
GMKN;60;20221007;220000;11.998.0000000
GMKN;60;20221007;230000;11.948.0000000
GMKN;60;20221008;000000;11.932.0000000
GMKN;60;20221010;110000;11.912.0000000
GMKN;60;20221010;120000;11.972.0000000
GMKN;60;20221010;130000;11.882.0000000
GMKN;60;20221010;140000;12.066.0000000
GMKN;60;20221010;150000;12.090.0000000
GMKN;60;20221010;160000;12.220.0000000
GMKN;60;20221010;170000;12.224.0000000
GMKN;60;20221010;180000;12.424.0000000
GMKN;60;20221010;190000;12.380.0000000
GMKN;60;20221010;200000;12.336.0000000
GMKN;60;20221010;210000;12.430.0000000
GMKN;60;20221010;220000;12.422.0000000
GMKN;60;20221010;230000;12.464.0000000
GMKN;60;20221011;000000;12.500.0000000
GMKN;60;20221011;110000;12.332.0000000
GMKN;60;20221011;120000;12.434.0000000
GMKN;60;20221011;130000;12.496.0000000
GMKN;60;20221011;140000;12.510.0000000
GMKN;60;20221011;150000;12.534.0000000
GMKN;60;20221011;160000;12.466.0000000
GMKN;60;20221011;170000;12.540.0000000
GMKN;60;20221011;180000;12.764.0000000
GMKN;60;20221011;190000;12.800.0000000
GMKN;60;20221011;200000;12.868.0000000
GMKN;60;20221011;210000;12.888.0000000
GMKN;60;20221011;220000;12.800.0000000
GMKN;60;20221011;230000;12.798.0000000
GMKN;60;20221012;000000;12.794.0000000
GMKN;60;20221012;110000;12.738.0000000
GMKN;60;20221012;120000;12.558.0000000
GMKN;60;20221012;130000;12.610.0000000
GMKN;60;20221012;140000;12.718.0000000
GMKN;60;20221012;150000;12.870.0000000
GMKN;60;20221012;160000;12.882.0000000
GMKN;60;20221012;170000;12.770.0000000
GMKN;60;20221012;180000;12.812.0000000
GMKN;60;20221012;190000;12.728.0000000
GMKN;60;20221012;200000;12.706.0000000
GMKN;60;20221012;210000;12.740.0000000
GMKN;60;20221012;220000;12.692.0000000
GMKN;60;20221012;230000;12.700.0000000
GMKN;60;20221013;000000;12.698.0000000
GMKN;60;20221013;110000;12.686.0000000
GMKN;60;20221013;120000;12.852.0000000
GMKN;60;20221013;130000;12.782.0000000
GMKN;60;20221013;140000;12.826.0000000
GMKN;60;20221013;150000;12.766.0000000
GMKN;60;20221013;160000;12.648.0000000
GMKN;60;20221013;170000;12.638.0000000
GMKN;60;20221013;180000;12.546.0000000
GMKN;60;20221013;190000;12.622.0000000
GMKN;60;20221013;200000;12.642.0000000
GMKN;60;20221013;210000;12.620.0000000
GMKN;60;20221013;220000;12.628.0000000
GMKN;60;20221013;230000;12.624.0000000
GMKN;60;20221014;000000;12.616.0000000
GMKN;60;20221014;110000;12.550.0000000
GMKN;60;20221014;120000;12.452.0000000
GMKN;60;20221014;130000;12.422.0000000
GMKN;60;20221014;140000;12.468.0000000
GMKN;60;20221014;150000;12.450.0000000
GMKN;60;20221014;160000;12.430.0000000
GMKN;60;20221014;170000;12.568.0000000
GMKN;60;20221014;180000;12.618.0000000
GMKN;60;20221014;190000;12.546.0000000
GMKN;60;20221014;200000;12.602.0000000
GMKN;60;20221014;210000;12.590.0000000
GMKN;60;20221014;220000;12.592.0000000
GMKN;60;20221014;230000;12.602.0000000
GMKN;60;20221015;000000;12.640.0000000
GMKN;60;20221017;110000;12.680.0000000
GMKN;60;20221017;120000;12.748.0000000
GMKN;60;20221017;130000;12.848.0000000
GMKN;60;20221017;140000;12.980.0000000
GMKN;60;20221017;150000;13.080.0000000
GMKN;60;20221017;160000;13.046.0000000
GMKN;60;20221017;170000;13.124.0000000
GMKN;60;20221017;180000;13.140.0000000
GMKN;60;20221017;190000;13.150.0000000
GMKN;60;20221017;200000;13.182.0000000
GMKN;60;20221017;210000;13.218.0000000
GMKN;60;20221017;220000;13.222.0000000
GMKN;60;20221017;230000;13.230.0000000
GMKN;60;20221018;000000;13.246.0000000
GMKN;60;20221018;110000;13.132.0000000
GMKN;60;20221018;120000;13.146.0000000
GMKN;60;20221018;130000;13.228.0000000
GMKN;60;20221018;140000;13.262.0000000
GMKN;60;20221018;150000;13.148.0000000
GMKN;60;20221018;160000;13.224.0000000
GMKN;60;20221018;170000;13.468.0000000
GMKN;60;20221018;180000;13.410.0000000
GMKN;60;20221018;190000;13.440.0000000
GMKN;60;20221018;200000;13.380.0000000
GMKN;60;20221018;210000;13.364.0000000
GMKN;60;20221018;220000;13.188.0000000
GMKN;60;20221018;230000;13.192.0000000
GMKN;60;20221019;000000;13.222.0000000
GMKN;60;20221019;110000;13.026.0000000
GMKN;60;20221019;120000;12.972.0000000
GMKN;60;20221019;130000;12.840.0000000
GMKN;60;20221019;140000;12.880.0000000
GMKN;60;20221019;150000;13.042.0000000
GMKN;60;20221019;160000;12.986.0000000
GMKN;60;20221019;170000;12.964.0000000
GMKN;60;20221019;180000;12.868.0000000
GMKN;60;20221019;190000;12.966.0000000
GMKN;60;20221019;200000;12.984.0000000
GMKN;60;20221019;210000;13.086.0000000
GMKN;60;20221019;220000;13.030.0000000
GMKN;60;20221019;230000;12.982.0000000
GMKN;60;20221020;000000;13.018.0000000
GMKN;60;20221020;110000;13.132.0000000
GMKN;60;20221020;120000;13.114.0000000
GMKN;60;20221020;130000;13.202.0000000
GMKN;60;20221020;140000;13.192.0000000
GMKN;60;20221020;150000;13.198.0000000
GMKN;60;20221020;160000;13.090.0000000
GMKN;60;20221020;170000;13.038.0000000
GMKN;60;20221020;180000;13.172.0000000
GMKN;60;20221020;190000;13.096.0000000
GMKN;60;20221020;200000;13.088.0000000
GMKN;60;20221020;210000;13.080.0000000
GMKN;60;20221020;220000;13.088.0000000
GMKN;60;20221020;230000;13.084.0000000
GMKN;60;20221021;000000;13.084.0000000
GMKN;60;20221021;110000;12.936.0000000
GMKN;60;20221021;120000;12.822.0000000
GMKN;60;20221021;130000;12.858.0000000
GMKN;60;20221021;140000;12.952.0000000
GMKN;60;20221021;150000;12.958.0000000
GMKN;60;20221021;160000;12.920.0000000
GMKN;60;20221021;170000;13.026.0000000
GMKN;60;20221021;180000;13.050.0000000
GMKN;60;20221021;190000;13.150.0000000
GMKN;60;20221021;200000;13.154.0000000
GMKN;60;20221021;210000;13.170.0000000
GMKN;60;20221021;220000;13.136.0000000
GMKN;60;20221021;230000;13.154.0000000
GMKN;60;20221022;000000;13.160.0000000
GMKN;60;20221024;110000;13.320.0000000
GMKN;60;20221024;120000;13.232.0000000
GMKN;60;20221024;130000;13.176.0000000
GMKN;60;20221024;140000;13.200.0000000
GMKN;60;20221024;150000;13.082.0000000
GMKN;60;20221024;160000;13.170.0000000
GMKN;60;20221024;170000;13.252.0000000
GMKN;60;20221024;180000;13.128.0000000
GMKN;60;20221024;190000;13.130.0000000
GMKN;60;20221024;200000;13.160.0000000
GMKN;60;20221024;210000;13.172.0000000
GMKN;60;20221024;220000;13.164.0000000
GMKN;60;20221024;230000;13.164.0000000
GMKN;60;20221025;000000;13.152.0000000
GMKN;60;20221025;110000;13.120.0000000
GMKN;60;20221025;120000;13.180.0000000
GMKN;60;20221025;130000;13.248.0000000
GMKN;60;20221025;140000;13.288.0000000
GMKN;60;20221025;150000;13.348.0000000
GMKN;60;20221025;160000;13.344.0000000
GMKN;60;20221025;170000;13.388.0000000
GMKN;60;20221025;180000;13.460.0000000
GMKN;60;20221025;190000;13.542.0000000
GMKN;60;20221025;200000;13.492.0000000
GMKN;60;20221025;210000;13.470.0000000
GMKN;60;20221025;220000;13.460.0000000
GMKN;60;20221025;230000;13.478.0000000
GMKN;60;20221026;000000;13.470.0000000
GMKN;60;20221026;110000;13.418.0000000
GMKN;60;20221026;120000;13.622.0000000
GMKN;60;20221026;130000;13.432.0000000
GMKN;60;20221026;140000;13.108.0000000
GMKN;60;20221026;150000;13.090.0000000
GMKN;60;20221026;160000;13.130.0000000
GMKN;60;20221026;170000;13.028.0000000
GMKN;60;20221026;180000;13.114.0000000
GMKN;60;20221026;190000;13.118.0000000
GMKN;60;20221026;200000;13.148.0000000
GMKN;60;20221026;210000;13.158.0000000
GMKN;60;20221026;220000;13.132.0000000
GMKN;60;20221026;230000;13.118.0000000
GMKN;60;20221027;000000;13.136.0000000
GMKN;60;20221027;110000;13.308.0000000
GMKN;60;20221027;120000;13.336.0000000
GMKN;60;20221027;130000;13.266.0000000
GMKN;60;20221027;140000;13.262.0000000
GMKN;60;20221027;150000;13.054.0000000
GMKN;60;20221027;160000;13.184.0000000
GMKN;60;20221027;170000;13.170.0000000
GMKN;60;20221027;180000;13.240.0000000
GMKN;60;20221027;190000;13.244.0000000
GMKN;60;20221027;200000;13.276.0000000
GMKN;60;20221027;210000;13.312.0000000
GMKN;60;20221027;220000;13.294.0000000
GMKN;60;20221027;230000;13.298.0000000
GMKN;60;20221028;000000;13.266.0000000
GMKN;60;20221028;110000;13.150.0000000
GMKN;60;20221028;120000;13.300.0000000
GMKN;60;20221028;130000;13.418.0000000
GMKN;60;20221028;140000;13.490.0000000
GMKN;60;20221028;150000;13.424.0000000
GMKN;60;20221028;160000;13.446.0000000
GMKN;60;20221028;170000;13.424.0000000
GMKN;60;20221028;180000;13.506.0000000
GMKN;60;20221028;190000;13.540.0000000
GMKN;60;20221028;200000;13.510.0000000
GMKN;60;20221028;210000;13.510.0000000
GMKN;60;20221028;220000;13.508.0000000
GMKN;60;20221028;230000;13.522.0000000
GMKN;60;20221029;000000;13.548.0000000
GMKN;60;20221031;110000;13.656.0000000
GMKN;60;20221031;120000;13.510.0000000
GMKN;60;20221031;130000;13.628.0000000
GMKN;60;20221031;140000;13.618.0000000
GMKN;60;20221031;150000;13.740.0000000
GMKN;60;20221031;160000;13.746.0000000
GMKN;60;20221031;170000;13.682.0000000
GMKN;60;20221031;180000;13.708.0000000
GMKN;60;20221031;190000;13.702.0000000
GMKN;60;20221031;200000;13.718.0000000
GMKN;60;20221031;210000;13.692.0000000
GMKN;60;20221031;220000;13.732.0000000
GMKN;60;20221031;230000;13.720.0000000
GMKN;60;20221101;000000;13.758.0000000
GMKN;60;20221101;110000;13.740.0000000
GMKN;60;20221101;120000;13.710.0000000
GMKN;60;20221101;130000;13.730.0000000
GMKN;60;20221101;140000;13.620.0000000
GMKN;60;20221101;150000;13.616.0000000
GMKN;60;20221101;160000;13.628.0000000
GMKN;60;20221101;170000;13.680.0000000
GMKN;60;20221101;180000;13.620.0000000
GMKN;60;20221101;190000;13.648.0000000
GMKN;60;20221101;200000;13.636.0000000
GMKN;60;20221101;210000;13.650.0000000
GMKN;60;20221101;220000;13.668.0000000
GMKN;60;20221101;230000;13.626.0000000
GMKN;60;20221102;000000;13.624.0000000
GMKN;60;20221102;110000;13.518.0000000
GMKN;60;20221102;120000;13.600.0000000
GMKN;60;20221102;130000;13.576.0000000
GMKN;60;20221102;140000;13.598.0000000
GMKN;60;20221102;150000;13.626.0000000
GMKN;60;20221102;160000;13.662.0000000
GMKN;60;20221102;170000;13.660.0000000
GMKN;60;20221102;180000;13.628.0000000
GMKN;60;20221102;190000;13.620.0000000
GMKN;60;20221102;200000;13.630.0000000
GMKN;60;20221102;210000;13.640.0000000
GMKN;60;20221102;220000;13.638.0000000
GMKN;60;20221102;230000;13.492.0000000
GMKN;60;20221103;000000;13.404.0000000
GMKN;60;20221103;110000;13.342.0000000
GMKN;60;20221103;120000;13.328.0000000
GMKN;60;20221103;130000;13.348.0000000
GMKN;60;20221103;140000;13.362.0000000
GMKN;60;20221103;150000;13.334.0000000
GMKN;60;20221103;160000;13.364.0000000
GMKN;60;20221103;170000;13.398.0000000
GMKN;60;20221103;180000;13.468.0000000
GMKN;60;20221103;190000;13.474.0000000
GMKN;60;20221103;200000;13.424.0000000
GMKN;60;20221103;210000;13.394.0000000
GMKN;60;20221103;220000;13.354.0000000
GMKN;60;20221103;230000;13.388.0000000
GMKN;60;20221104;000000;13.406.0000000
GMKN;60;20221107;110000;13.564.0000000
GMKN;60;20221107;120000;13.724.0000000
GMKN;60;20221107;130000;13.728.0000000
GMKN;60;20221107;140000;13.788.0000000
GMKN;60;20221107;150000;13.774.0000000
GMKN;60;20221107;160000;13.812.0000000
GMKN;60;20221107;170000;13.828.0000000
GMKN;60;20221107;180000;14.054.0000000
GMKN;60;20221107;190000;14.014.0000000
GMKN;60;20221107;200000;13.972.0000000
GMKN;60;20221107;210000;13.982.0000000
GMKN;60;20221107;220000;14.026.0000000
GMKN;60;20221107;230000;14.008.0000000
GMKN;60;20221108;000000;14.070.0000000
GMKN;60;20221108;110000;13.950.0000000
GMKN;60;20221108;120000;13.950.0000000
GMKN;60;20221108;130000;13.886.0000000
GMKN;60;20221108;140000;13.950.0000000
GMKN;60;20221108;150000;13.996.0000000
GMKN;60;20221108;160000;14.006.0000000
GMKN;60;20221108;170000;13.918.0000000
GMKN;60;20221108;180000;13.928.0000000
GMKN;60;20221108;190000;14.010.0000000
GMKN;60;20221108;200000;13.992.0000000
GMKN;60;20221108;210000;13.976.0000000
GMKN;60;20221108;220000;13.956.0000000
GMKN;60;20221108;230000;13.938.0000000
GMKN;60;20221109;000000;13.968.0000000
GMKN;60;20221109;110000;13.896.0000000
GMKN;60;20221109;120000;13.750.0000000
GMKN;60;20221109;130000;13.814.0000000
GMKN;60;20221109;140000;13.810.0000000
GMKN;60;20221109;150000;13.890.0000000
GMKN;60;20221109;160000;13.954.0000000
GMKN;60;20221109;170000;14.012.0000000
GMKN;60;20221109;180000;13.992.0000000
GMKN;60;20221109;190000;13.790.0000000
GMKN;60;20221109;200000;13.830.0000000
GMKN;60;20221109;210000;13.794.0000000
GMKN;60;20221109;220000;13.772.0000000
GMKN;60;20221109;230000;13.686.0000000
GMKN;60;20221110;000000;13.720.0000000
GMKN;60;20221110;110000;13.792.0000000
GMKN;60;20221110;120000;13.876.0000000
GMKN;60;20221110;130000;13.846.0000000
GMKN;60;20221110;140000;13.862.0000000
GMKN;60;20221110;150000;13.900.0000000
GMKN;60;20221110;160000;13.812.0000000
GMKN;60;20221110;170000;13.860.0000000
GMKN;60;20221110;180000;13.932.0000000
GMKN;60;20221110;190000;13.940.0000000
GMKN;60;20221110;200000;13.950.0000000
GMKN;60;20221110;210000;13.930.0000000
GMKN;60;20221110;220000;14.020.0000000
GMKN;60;20221110;230000;14.042.0000000
GMKN;60;20221111;000000;14.044.0000000
GMKN;60;20221111;110000;14.228.0000000
GMKN;60;20221111;120000;14.490.0000000
GMKN;60;20221111;130000;14.514.0000000
GMKN;60;20221111;140000;14.524.0000000
GMKN;60;20221111;150000;14.510.0000000
GMKN;60;20221111;160000;14.606.0000000
GMKN;60;20221111;170000;14.634.0000000
GMKN;60;20221111;180000;14.596.0000000
GMKN;60;20221111;190000;14.616.0000000
GMKN;60;20221111;200000;14.646.0000000
GMKN;60;20221111;210000;14.650.0000000
GMKN;60;20221111;220000;14.642.0000000
GMKN;60;20221111;230000;14.646.0000000
GMKN;60;20221112;000000;14.764.0000000
GMKN;60;20221114;110000;14.872.0000000
GMKN;60;20221114;120000;15.094.0000000
GMKN;60;20221114;130000;15.120.0000000
GMKN;60;20221114;140000;15.120.0000000
GMKN;60;20221114;150000;15.080.0000000
GMKN;60;20221114;160000;15.176.0000000
GMKN;60;20221114;170000;15.218.0000000
GMKN;60;20221114;180000;15.380.0000000
GMKN;60;20221114;190000;15.392.0000000
GMKN;60;20221114;200000;15.402.0000000
GMKN;60;20221114;210000;15.412.0000000
GMKN;60;20221114;220000;15.474.0000000
GMKN;60;20221114;230000;15.476.0000000
GMKN;60;20221115;000000;15.456.0000000
GMKN;60;20221115;110000;15.358.0000000
GMKN;60;20221115;120000;15.138.0000000
GMKN;60;20221115;130000;15.240.0000000
GMKN;60;20221115;140000;15.054.0000000
GMKN;60;20221115;150000;15.092.0000000
GMKN;60;20221115;160000;15.022.0000000
GMKN;60;20221115;170000;15.096.0000000
GMKN;60;20221115;180000;15.056.0000000
GMKN;60;20221115;190000;15.062.0000000
GMKN;60;20221115;200000;15.150.0000000
GMKN;60;20221115;210000;15.124.0000000
GMKN;60;20221115;220000;14.862.0000000
GMKN;60;20221115;230000;15.022.0000000
GMKN;60;20221116;000000;14.984.0000000
GMKN;60;20221116;110000;15.190.0000000
GMKN;60;20221116;120000;15.102.0000000
GMKN;60;20221116;130000;15.254.0000000
GMKN;60;20221116;140000;15.298.0000000
GMKN;60;20221116;150000;15.340.0000000
GMKN;60;20221116;160000;15.384.0000000
GMKN;60;20221116;170000;15.284.0000000
GMKN;60;20221116;180000;15.170.0000000
GMKN;60;20221116;190000;15.250.0000000
GMKN;60;20221116;200000;15.236.0000000
GMKN;60;20221116;210000;15.196.0000000
GMKN;60;20221116;220000;15.182.0000000
GMKN;60;20221116;230000;15.230.0000000
GMKN;60;20221117;000000;15.224.0000000
GMKN;60;20221117;110000;15.156.0000000
GMKN;60;20221117;120000;15.106.0000000
GMKN;60;20221117;130000;15.070.0000000
GMKN;60;20221117;140000;14.958.0000000
GMKN;60;20221117;150000;14.984.0000000
GMKN;60;20221117;160000;14.984.0000000
GMKN;60;20221117;170000;14.822.0000000
GMKN;60;20221117;180000;14.900.0000000
GMKN;60;20221117;190000;14.956.0000000
GMKN;60;20221117;200000;14.906.0000000
GMKN;60;20221117;210000;14.910.0000000
GMKN;60;20221117;220000;14.968.0000000
GMKN;60;20221117;230000;14.952.0000000
GMKN;60;20221118;000000;14.946.0000000
GMKN;60;20221118;110000;14.906.0000000
GMKN;60;20221118;120000;14.762.0000000
GMKN;60;20221118;130000;14.732.0000000
GMKN;60;20221118;140000;14.700.0000000
GMKN;60;20221118;150000;14.824.0000000
GMKN;60;20221118;160000;14.776.0000000
GMKN;60;20221118;170000;14.808.0000000
GMKN;60;20221118;180000;14.922.0000000
GMKN;60;20221118;190000;14.976.0000000
GMKN;60;20221118;200000;14.928.0000000
GMKN;60;20221118;210000;14.880.0000000
GMKN;60;20221118;220000;14.906.0000000
GMKN;60;20221118;230000;14.916.0000000
GMKN;60;20221119;000000;14.986.0000000
GMKN;60;20221121;110000;14.778.0000000
GMKN;60;20221121;120000;14.680.0000000
