<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
GAZP;60;20220809;180000;178.2500000
GAZP;60;20220809;190000;181.0400000
GAZP;60;20220810;110000;179.8000000
GAZP;60;20220810;120000;180.3900000
GAZP;60;20220810;130000;181.6300000
GAZP;60;20220810;140000;180.5000000
GAZP;60;20220810;150000;180.6000000
GAZP;60;20220810;160000;180.6800000
GAZP;60;20220810;170000;179.0600000
GAZP;60;20220810;180000;179.3600000
GAZP;60;20220810;190000;178.8100000
GAZP;60;20220811;110000;179.2000000
GAZP;60;20220811;120000;179.1300000
GAZP;60;20220811;130000;177.5000000
GAZP;60;20220811;140000;177.7100000
GAZP;60;20220811;150000;177.2800000
GAZP;60;20220811;160000;177.1100000
GAZP;60;20220811;170000;176.3500000
GAZP;60;20220811;180000;174.8800000
GAZP;60;20220811;190000;174.1000000
GAZP;60;20220812;110000;174.8200000
GAZP;60;20220812;120000;173.5700000
GAZP;60;20220812;130000;173.7100000
GAZP;60;20220812;140000;173.6800000
GAZP;60;20220812;150000;173.6500000
GAZP;60;20220812;160000;173.9000000
GAZP;60;20220812;170000;174.5500000
GAZP;60;20220812;180000;174.9100000
GAZP;60;20220812;190000;174.3600000
GAZP;60;20220815;110000;173.9500000
GAZP;60;20220815;120000;173.3300000
GAZP;60;20220815;130000;173.2500000
GAZP;60;20220815;140000;173.2000000
GAZP;60;20220815;150000;172.7500000
GAZP;60;20220815;160000;173.2200000
GAZP;60;20220815;170000;173.8000000
GAZP;60;20220815;180000;174.6300000
GAZP;60;20220815;190000;174.8000000
GAZP;60;20220816;110000;178.6200000
GAZP;60;20220816;120000;178.4700000
GAZP;60;20220816;130000;178.7900000
GAZP;60;20220816;140000;180.3600000
GAZP;60;20220816;150000;179.8700000
GAZP;60;20220816;160000;181.4900000
GAZP;60;20220816;170000;181.0700000
GAZP;60;20220816;180000;180.9500000
GAZP;60;20220816;190000;181.3000000
GAZP;60;20220817;110000;179.5200000
GAZP;60;20220817;120000;178.0200000
GAZP;60;20220817;130000;178.5100000
GAZP;60;20220817;140000;178.5600000
GAZP;60;20220817;150000;177.6900000
GAZP;60;20220817;160000;177.0600000
GAZP;60;20220817;170000;177.2000000
GAZP;60;20220817;180000;177.1000000
GAZP;60;20220817;190000;176.5000000
GAZP;60;20220818;110000;177.2700000
GAZP;60;20220818;120000;176.9300000
GAZP;60;20220818;130000;177.1000000
GAZP;60;20220818;140000;176.6300000
GAZP;60;20220818;150000;176.9200000
GAZP;60;20220818;160000;177.2400000
GAZP;60;20220818;170000;177.9000000
GAZP;60;20220818;180000;178.8300000
GAZP;60;20220818;190000;178.8700000
GAZP;60;20220819;110000;177.5400000
GAZP;60;20220819;120000;177.4800000
GAZP;60;20220819;130000;177.7800000
GAZP;60;20220819;140000;177.6000000
GAZP;60;20220819;150000;177.0500000
GAZP;60;20220819;160000;177.2000000
GAZP;60;20220819;170000;177.0300000
GAZP;60;20220819;180000;177.3000000
GAZP;60;20220819;190000;177.6000000
GAZP;60;20220822;110000;178.8800000
GAZP;60;20220822;120000;179.4400000
GAZP;60;20220822;130000;179.5000000
GAZP;60;20220822;140000;179.8800000
GAZP;60;20220822;150000;180.7700000
GAZP;60;20220822;160000;181.1700000
GAZP;60;20220822;170000;180.8700000
GAZP;60;20220822;180000;180.8200000
GAZP;60;20220822;190000;181.7000000
GAZP;60;20220823;110000;184.9000000
GAZP;60;20220823;120000;184.4800000
GAZP;60;20220823;130000;184.9400000
GAZP;60;20220823;140000;183.9800000
GAZP;60;20220823;150000;184.6300000
GAZP;60;20220823;160000;184.3500000
GAZP;60;20220823;170000;184.6200000
GAZP;60;20220823;180000;184.3300000
GAZP;60;20220823;190000;184.3000000
GAZP;60;20220824;110000;184.6700000
GAZP;60;20220824;120000;184.4400000
GAZP;60;20220824;130000;183.6100000
GAZP;60;20220824;140000;183.5800000
GAZP;60;20220824;150000;183.3000000
GAZP;60;20220824;160000;183.2400000
GAZP;60;20220824;170000;182.9400000
GAZP;60;20220824;180000;182.5400000
GAZP;60;20220824;190000;182.8300000
GAZP;60;20220825;110000;184.2400000
GAZP;60;20220825;120000;184.1100000
GAZP;60;20220825;130000;183.4400000
GAZP;60;20220825;140000;183.4400000
GAZP;60;20220825;150000;181.1300000
GAZP;60;20220825;160000;181.9700000
GAZP;60;20220825;170000;181.8100000
GAZP;60;20220825;180000;182.2000000
GAZP;60;20220825;190000;181.9000000
GAZP;60;20220826;110000;180.5400000
GAZP;60;20220826;120000;181.2800000
GAZP;60;20220826;130000;181.1500000
GAZP;60;20220826;140000;180.9900000
GAZP;60;20220826;150000;181.9400000
GAZP;60;20220826;160000;183.0900000
GAZP;60;20220826;170000;183.4500000
GAZP;60;20220826;180000;183.1400000
GAZP;60;20220826;190000;183.6200000
GAZP;60;20220829;110000;185.6000000
GAZP;60;20220829;120000;184.9800000
GAZP;60;20220829;130000;184.8000000
GAZP;60;20220829;140000;184.9300000
GAZP;60;20220829;150000;185.3600000
GAZP;60;20220829;160000;185.2900000
GAZP;60;20220829;170000;185.5300000
GAZP;60;20220829;180000;187.1000000
GAZP;60;20220829;190000;190.0000000
GAZP;60;20220830;110000;194.0600000
GAZP;60;20220830;120000;193.4100000
GAZP;60;20220830;130000;193.0100000
GAZP;60;20220830;140000;193.1800000
GAZP;60;20220830;150000;195.1600000
GAZP;60;20220830;160000;196.5000000
GAZP;60;20220830;170000;199.1000000
GAZP;60;20220830;180000;199.1100000
GAZP;60;20220830;190000;204.0000000
GAZP;60;20220831;110000;257.5800000
GAZP;60;20220831;120000;249.5500000
GAZP;60;20220831;130000;248.7000000
GAZP;60;20220831;140000;252.7300000
GAZP;60;20220831;150000;256.1700000
GAZP;60;20220831;160000;255.0400000
GAZP;60;20220831;170000;254.7600000
GAZP;60;20220831;180000;255.8000000
GAZP;60;20220831;190000;254.9000000
GAZP;60;20220901;110000;250.8000000
GAZP;60;20220901;120000;250.9500000
GAZP;60;20220901;130000;250.2400000
GAZP;60;20220901;140000;248.7700000
GAZP;60;20220901;150000;249.5300000
GAZP;60;20220901;160000;248.5900000
GAZP;60;20220901;170000;248.0800000
GAZP;60;20220901;180000;248.5000000
GAZP;60;20220901;190000;249.1100000
GAZP;60;20220902;110000;249.9700000
GAZP;60;20220902;120000;250.4700000
GAZP;60;20220902;130000;250.2100000
GAZP;60;20220902;140000;251.3900000
GAZP;60;20220902;150000;253.8000000
GAZP;60;20220902;160000;251.6000000
GAZP;60;20220902;170000;252.8900000
GAZP;60;20220902;180000;252.8900000
GAZP;60;20220902;190000;252.8000000
GAZP;60;20220905;110000;250.6200000
GAZP;60;20220905;120000;250.5900000
GAZP;60;20220905;130000;250.3000000
GAZP;60;20220905;140000;250.3300000
GAZP;60;20220905;150000;251.1800000
GAZP;60;20220905;160000;250.8300000
GAZP;60;20220905;170000;250.7500000
GAZP;60;20220905;180000;250.3000000
GAZP;60;20220905;190000;250.0000000
GAZP;60;20220906;110000;249.3500000
GAZP;60;20220906;120000;249.8100000
GAZP;60;20220906;130000;249.4600000
GAZP;60;20220906;140000;249.3300000
GAZP;60;20220906;150000;245.7000000
GAZP;60;20220906;160000;244.6000000
GAZP;60;20220906;170000;246.6000000
GAZP;60;20220906;180000;246.6900000
GAZP;60;20220906;190000;246.0000000
GAZP;60;20220907;110000;245.2700000
GAZP;60;20220907;120000;244.4600000
GAZP;60;20220907;130000;243.9800000
GAZP;60;20220907;140000;244.7200000
GAZP;60;20220907;150000;244.5000000
GAZP;60;20220907;160000;244.3200000
GAZP;60;20220907;170000;243.0000000
GAZP;60;20220907;180000;242.3100000
GAZP;60;20220907;190000;241.5500000
GAZP;60;20220908;110000;238.8000000
GAZP;60;20220908;120000;239.4200000
GAZP;60;20220908;130000;240.4800000
GAZP;60;20220908;140000;240.3800000
GAZP;60;20220908;150000;240.4200000
GAZP;60;20220908;160000;239.2900000
GAZP;60;20220908;170000;240.1600000
GAZP;60;20220908;180000;240.0500000
GAZP;60;20220908;190000;243.9500000
GAZP;60;20220909;110000;243.2200000
GAZP;60;20220909;120000;243.6800000
GAZP;60;20220909;130000;243.2400000
GAZP;60;20220909;140000;243.6700000
GAZP;60;20220909;150000;243.5500000
GAZP;60;20220909;160000;244.1100000
GAZP;60;20220909;170000;245.5000000
GAZP;60;20220909;180000;246.2000000
GAZP;60;20220909;190000;245.3400000
GAZP;60;20220912;110000;245.7600000
GAZP;60;20220912;120000;245.4800000
GAZP;60;20220912;130000;245.0600000
GAZP;60;20220912;140000;244.2000000
GAZP;60;20220912;150000;244.2100000
GAZP;60;20220912;160000;244.4100000
GAZP;60;20220912;170000;242.9300000
GAZP;60;20220912;180000;243.5000000
GAZP;60;20220912;190000;242.9800000
GAZP;60;20220912;200000;243.1300000
GAZP;60;20220912;210000;242.8600000
GAZP;60;20220912;220000;243.1800000
GAZP;60;20220912;230000;243.2300000
GAZP;60;20220913;000000;243.3000000
GAZP;60;20220913;110000;243.3000000
GAZP;60;20220913;120000;243.0000000
GAZP;60;20220913;130000;244.8000000
GAZP;60;20220913;140000;244.4400000
GAZP;60;20220913;150000;244.8100000
GAZP;60;20220913;160000;242.3000000
GAZP;60;20220913;170000;242.8800000
GAZP;60;20220913;180000;242.9000000
GAZP;60;20220913;190000;243.0000000
GAZP;60;20220913;200000;242.8700000
GAZP;60;20220913;210000;242.7300000
GAZP;60;20220913;220000;242.4100000
GAZP;60;20220913;230000;242.7800000
GAZP;60;20220914;000000;242.6400000
GAZP;60;20220914;110000;240.7600000
GAZP;60;20220914;120000;241.6500000
GAZP;60;20220914;130000;240.7000000
GAZP;60;20220914;140000;240.6900000
GAZP;60;20220914;150000;240.5100000
GAZP;60;20220914;160000;241.4000000
GAZP;60;20220914;170000;241.9600000
GAZP;60;20220914;180000;242.1700000
GAZP;60;20220914;190000;243.3900000
GAZP;60;20220914;200000;242.8000000
GAZP;60;20220914;210000;242.6500000
GAZP;60;20220914;220000;243.0200000
GAZP;60;20220914;230000;243.1500000
GAZP;60;20220915;000000;243.3200000
GAZP;60;20220915;110000;242.8000000
GAZP;60;20220915;120000;242.7100000
GAZP;60;20220915;130000;242.6500000
GAZP;60;20220915;140000;242.4300000
GAZP;60;20220915;150000;242.5600000
GAZP;60;20220915;160000;243.9000000
GAZP;60;20220915;170000;243.0500000
GAZP;60;20220915;180000;243.5900000
GAZP;60;20220915;190000;243.9000000
GAZP;60;20220915;200000;243.6800000
GAZP;60;20220915;210000;243.9000000
GAZP;60;20220915;220000;244.1500000
GAZP;60;20220915;230000;243.6700000
GAZP;60;20220916;000000;243.6800000
GAZP;60;20220916;110000;243.3000000
GAZP;60;20220916;120000;246.4000000
GAZP;60;20220916;130000;247.4500000
GAZP;60;20220916;140000;244.6500000
GAZP;60;20220916;150000;242.8700000
GAZP;60;20220916;160000;242.6100000
GAZP;60;20220916;170000;242.5600000
GAZP;60;20220916;180000;242.8500000
GAZP;60;20220916;190000;243.5500000
GAZP;60;20220916;200000;243.1500000
GAZP;60;20220916;210000;243.2800000
GAZP;60;20220916;220000;243.2500000
GAZP;60;20220916;230000;243.2200000
GAZP;60;20220917;000000;243.8000000
GAZP;60;20220919;110000;244.7600000
GAZP;60;20220919;120000;244.8000000
GAZP;60;20220919;130000;243.5900000
GAZP;60;20220919;140000;243.9100000
GAZP;60;20220919;150000;244.5000000
GAZP;60;20220919;160000;244.0000000
GAZP;60;20220919;170000;244.1400000
GAZP;60;20220919;180000;243.7600000
GAZP;60;20220919;190000;243.4300000
GAZP;60;20220919;200000;243.6500000
GAZP;60;20220919;210000;243.8000000
GAZP;60;20220919;220000;244.5900000
GAZP;60;20220919;230000;244.2700000
GAZP;60;20220920;000000;244.2100000
GAZP;60;20220920;110000;239.1800000
GAZP;60;20220920;120000;240.8500000
GAZP;60;20220920;130000;237.4000000
GAZP;60;20220920;140000;233.9000000
GAZP;60;20220920;150000;224.2600000
GAZP;60;20220920;160000;230.4900000
GAZP;60;20220920;170000;228.3000000
GAZP;60;20220920;180000;223.8000000
GAZP;60;20220920;190000;218.2100000
GAZP;60;20220920;200000;216.0300000
GAZP;60;20220920;210000;219.7700000
GAZP;60;20220920;220000;225.9300000
GAZP;60;20220920;230000;223.0100000
GAZP;60;20220921;000000;221.1500000
GAZP;60;20220921;110000;210.2100000
GAZP;60;20220921;120000;215.0600000
GAZP;60;20220921;130000;215.8500000
GAZP;60;20220921;140000;212.3900000
GAZP;60;20220921;150000;213.9200000
GAZP;60;20220921;160000;214.0800000
GAZP;60;20220921;170000;217.0300000
GAZP;60;20220921;180000;214.9400000
GAZP;60;20220921;190000;213.5000000
GAZP;60;20220921;200000;215.4500000
GAZP;60;20220921;210000;215.6200000
GAZP;60;20220921;220000;215.4000000
GAZP;60;20220921;230000;214.8400000
GAZP;60;20220922;000000;214.0700000
GAZP;60;20220922;110000;222.7800000
GAZP;60;20220922;120000;225.5100000
GAZP;60;20220922;130000;222.8700000
GAZP;60;20220922;140000;223.7600000
GAZP;60;20220922;150000;228.5200000
GAZP;60;20220922;160000;235.2300000
GAZP;60;20220922;170000;235.0200000
GAZP;60;20220922;180000;234.3200000
GAZP;60;20220922;190000;232.9000000
GAZP;60;20220922;200000;233.8600000
GAZP;60;20220922;210000;233.3200000
GAZP;60;20220922;220000;232.7900000
GAZP;60;20220922;230000;232.6100000
GAZP;60;20220923;000000;231.4500000
GAZP;60;20220923;110000;228.8700000
GAZP;60;20220923;120000;226.1500000
GAZP;60;20220923;130000;226.3200000
GAZP;60;20220923;140000;225.4100000
GAZP;60;20220923;150000;225.8600000
GAZP;60;20220923;160000;225.3800000
GAZP;60;20220923;170000;223.3000000
GAZP;60;20220923;180000;224.4800000
GAZP;60;20220923;190000;224.2500000
GAZP;60;20220923;200000;222.8500000
GAZP;60;20220923;210000;223.2900000
GAZP;60;20220923;220000;224.3500000
GAZP;60;20220923;230000;225.1800000
GAZP;60;20220924;000000;224.8400000
GAZP;60;20220926;110000;216.3400000
GAZP;60;20220926;120000;210.3500000
GAZP;60;20220926;130000;208.3200000
GAZP;60;20220926;140000;211.9900000
GAZP;60;20220926;150000;211.5500000
GAZP;60;20220926;160000;212.5800000
GAZP;60;20220926;170000;214.8900000
GAZP;60;20220926;180000;212.8400000
GAZP;60;20220926;190000;211.6500000
GAZP;60;20220926;200000;211.9900000
GAZP;60;20220926;210000;210.8900000
GAZP;60;20220926;220000;210.0600000
GAZP;60;20220926;230000;208.3600000
GAZP;60;20220927;000000;206.0000000
GAZP;60;20220927;110000;213.0000000
GAZP;60;20220927;120000;215.3800000
GAZP;60;20220927;130000;213.2800000
GAZP;60;20220927;140000;210.6000000
GAZP;60;20220927;150000;209.0000000
GAZP;60;20220927;160000;212.8700000
GAZP;60;20220927;170000;211.5000000
GAZP;60;20220927;180000;213.2500000
GAZP;60;20220927;190000;214.2000000
GAZP;60;20220927;200000;212.8000000
GAZP;60;20220927;210000;213.9500000
GAZP;60;20220927;220000;214.2200000
GAZP;60;20220927;230000;216.4000000
GAZP;60;20220928;000000;217.3000000
GAZP;60;20220928;110000;221.2600000
GAZP;60;20220928;120000;220.6000000
GAZP;60;20220928;130000;217.9000000
GAZP;60;20220928;140000;215.9000000
GAZP;60;20220928;150000;217.2600000
GAZP;60;20220928;160000;217.3600000
GAZP;60;20220928;170000;211.7000000
GAZP;60;20220928;180000;213.5600000
GAZP;60;20220928;190000;212.3400000
GAZP;60;20220928;200000;213.7300000
GAZP;60;20220928;210000;214.0600000
GAZP;60;20220928;220000;214.4000000
GAZP;60;20220928;230000;217.9500000
GAZP;60;20220929;000000;217.3800000
GAZP;60;20220929;110000;216.1200000
GAZP;60;20220929;120000;216.3000000
GAZP;60;20220929;130000;215.3000000
GAZP;60;20220929;140000;213.4500000
GAZP;60;20220929;150000;212.5100000
GAZP;60;20220929;160000;213.6400000
GAZP;60;20220929;170000;216.5900000
GAZP;60;20220929;180000;216.7800000
GAZP;60;20220929;190000;217.2600000
GAZP;60;20220929;200000;222.6900000
GAZP;60;20220929;210000;223.0000000
GAZP;60;20220929;220000;222.2900000
GAZP;60;20220929;230000;223.1000000
GAZP;60;20220930;000000;226.4600000
GAZP;60;20220930;110000;225.2900000
GAZP;60;20220930;120000;219.6400000
GAZP;60;20220930;130000;225.3800000
GAZP;60;20220930;140000;215.7500000
GAZP;60;20220930;150000;214.3000000
GAZP;60;20220930;160000;219.8700000
GAZP;60;20220930;170000;219.8000000
GAZP;60;20220930;180000;216.1400000
GAZP;60;20220930;190000;216.1100000
GAZP;60;20220930;200000;217.7600000
GAZP;60;20220930;210000;217.6900000
GAZP;60;20220930;220000;218.0300000
GAZP;60;20220930;230000;218.7500000
GAZP;60;20221001;000000;217.7000000
GAZP;60;20221003;110000;215.0800000
GAZP;60;20221003;120000;216.3600000
GAZP;60;20221003;130000;215.8800000
GAZP;60;20221003;140000;217.1000000
GAZP;60;20221003;150000;216.9400000
GAZP;60;20221003;160000;216.5400000
GAZP;60;20221003;170000;215.9100000
GAZP;60;20221003;180000;215.3000000
GAZP;60;20221003;190000;215.1300000
GAZP;60;20221003;200000;215.2500000
GAZP;60;20221003;210000;215.3500000
GAZP;60;20221003;220000;216.5000000
GAZP;60;20221003;230000;216.2800000
GAZP;60;20221004;000000;215.8300000
GAZP;60;20221004;110000;210.8500000
GAZP;60;20221004;120000;211.7900000
GAZP;60;20221004;130000;210.4000000
GAZP;60;20221004;140000;211.0400000
GAZP;60;20221004;150000;212.5900000
GAZP;60;20221004;160000;211.3300000
GAZP;60;20221004;170000;210.5000000
GAZP;60;20221004;180000;211.1900000
GAZP;60;20221004;190000;211.3000000
GAZP;60;20221004;200000;211.8000000
GAZP;60;20221004;210000;211.3700000
GAZP;60;20221004;220000;211.3900000
GAZP;60;20221004;230000;210.5000000
GAZP;60;20221005;000000;210.7200000
GAZP;60;20221005;110000;208.5700000
GAZP;60;20221005;120000;204.2300000
GAZP;60;20221005;130000;204.7600000
GAZP;60;20221005;140000;206.2000000
GAZP;60;20221005;150000;205.7400000
GAZP;60;20221005;160000;206.8300000
GAZP;60;20221005;170000;208.4000000
GAZP;60;20221005;180000;207.8700000
GAZP;60;20221005;190000;208.5000000
GAZP;60;20221005;200000;210.2600000
GAZP;60;20221005;210000;210.3800000
GAZP;60;20221005;220000;208.7500000
GAZP;60;20221005;230000;208.6900000
GAZP;60;20221006;000000;209.0500000
GAZP;60;20221006;110000;215.0300000
GAZP;60;20221006;120000;214.8000000
GAZP;60;20221006;130000;214.5400000
GAZP;60;20221006;140000;213.6600000
GAZP;60;20221006;150000;212.9200000
GAZP;60;20221006;160000;212.9800000
GAZP;60;20221006;170000;212.8900000
GAZP;60;20221006;180000;213.5700000
GAZP;60;20221006;190000;213.0000000
GAZP;60;20221006;200000;213.0000000
GAZP;60;20221006;210000;213.2000000
GAZP;60;20221006;220000;213.0700000
GAZP;60;20221006;230000;212.7800000
GAZP;60;20221007;000000;212.8600000
GAZP;60;20221007;110000;209.1600000
GAZP;60;20221007;120000;206.0800000
GAZP;60;20221007;130000;206.8300000
GAZP;60;20221007;140000;207.1800000
GAZP;60;20221007;150000;207.9000000
GAZP;60;20221007;160000;208.3900000
GAZP;60;20221007;170000;205.6500000
GAZP;60;20221007;180000;202.8000000
GAZP;60;20221007;190000;201.4000000
GAZP;60;20221007;200000;198.7000000
GAZP;60;20221007;210000;200.2200000
GAZP;60;20221007;220000;198.6000000
GAZP;60;20221007;230000;197.8000000
GAZP;60;20221008;000000;195.1500000
GAZP;60;20221010;110000;158.3900000
GAZP;60;20221010;120000;160.9300000
GAZP;60;20221010;130000;160.5900000
GAZP;60;20221010;140000;161.9600000
GAZP;60;20221010;150000;162.1700000
GAZP;60;20221010;160000;164.3000000
GAZP;60;20221010;170000;163.5600000
GAZP;60;20221010;180000;163.8000000
GAZP;60;20221010;190000;163.8000000
GAZP;60;20221010;200000;163.2500000
GAZP;60;20221010;210000;164.0800000
GAZP;60;20221010;220000;163.9400000
GAZP;60;20221010;230000;164.1600000
GAZP;60;20221011;000000;163.8900000
GAZP;60;20221011;110000;160.6900000
GAZP;60;20221011;120000;162.4700000
GAZP;60;20221011;130000;163.2600000
GAZP;60;20221011;140000;162.5400000
GAZP;60;20221011;150000;163.5000000
GAZP;60;20221011;160000;162.8700000
GAZP;60;20221011;170000;163.1500000
GAZP;60;20221011;180000;163.3000000
GAZP;60;20221011;190000;163.0000000
GAZP;60;20221011;200000;163.1900000
GAZP;60;20221011;210000;163.1900000
GAZP;60;20221011;220000;163.1600000
GAZP;60;20221011;230000;162.9900000
GAZP;60;20221012;000000;162.8900000
GAZP;60;20221012;110000;162.4700000
GAZP;60;20221012;120000;161.1800000
GAZP;60;20221012;130000;160.8000000
GAZP;60;20221012;140000;161.8000000
GAZP;60;20221012;150000;161.8000000
GAZP;60;20221012;160000;162.1000000
GAZP;60;20221012;170000;162.4300000
GAZP;60;20221012;180000;162.1300000
GAZP;60;20221012;190000;161.9700000
GAZP;60;20221012;200000;161.9800000
GAZP;60;20221012;210000;161.9300000
GAZP;60;20221012;220000;161.9300000
GAZP;60;20221012;230000;161.9500000
GAZP;60;20221013;000000;161.8000000
GAZP;60;20221013;110000;161.2900000
GAZP;60;20221013;120000;161.4300000
GAZP;60;20221013;130000;160.9500000
GAZP;60;20221013;140000;161.2000000
GAZP;60;20221013;150000;160.8100000
GAZP;60;20221013;160000;160.0800000
GAZP;60;20221013;170000;160.4500000
GAZP;60;20221013;180000;160.2400000
GAZP;60;20221013;190000;161.0000000
GAZP;60;20221013;200000;161.2100000
GAZP;60;20221013;210000;161.1500000
GAZP;60;20221013;220000;160.9500000
GAZP;60;20221013;230000;160.5700000
GAZP;60;20221014;000000;160.8400000
GAZP;60;20221014;110000;160.4000000
GAZP;60;20221014;120000;159.8000000
GAZP;60;20221014;130000;159.8000000
GAZP;60;20221014;140000;159.6900000
GAZP;60;20221014;150000;159.1100000
GAZP;60;20221014;160000;159.0700000
GAZP;60;20221014;170000;159.5600000
GAZP;60;20221014;180000;159.7100000
GAZP;60;20221014;190000;159.3800000
GAZP;60;20221014;200000;159.6000000
GAZP;60;20221014;210000;159.5200000
GAZP;60;20221014;220000;159.6900000
GAZP;60;20221014;230000;159.4800000
GAZP;60;20221015;000000;159.6000000
GAZP;60;20221017;110000;161.4900000
GAZP;60;20221017;120000;161.3600000
GAZP;60;20221017;130000;161.3500000
GAZP;60;20221017;140000;162.8700000
GAZP;60;20221017;150000;162.8800000
GAZP;60;20221017;160000;162.6600000
GAZP;60;20221017;170000;163.0100000
GAZP;60;20221017;180000;162.4000000
GAZP;60;20221017;190000;162.5000000
GAZP;60;20221017;200000;162.3100000
GAZP;60;20221017;210000;162.4000000
GAZP;60;20221017;220000;162.7000000
GAZP;60;20221017;230000;162.7900000
GAZP;60;20221018;000000;163.2400000
GAZP;60;20221018;110000;162.7500000
GAZP;60;20221018;120000;162.8600000
GAZP;60;20221018;130000;163.5600000
GAZP;60;20221018;140000;163.5900000
GAZP;60;20221018;150000;163.0600000
GAZP;60;20221018;160000;163.1000000
GAZP;60;20221018;170000;163.0600000
GAZP;60;20221018;180000;163.1000000
GAZP;60;20221018;190000;163.0000000
GAZP;60;20221018;200000;162.8000000
GAZP;60;20221018;210000;162.4700000
GAZP;60;20221018;220000;160.6400000
GAZP;60;20221018;230000;159.8600000
GAZP;60;20221019;000000;160.2000000
GAZP;60;20221019;110000;157.9000000
GAZP;60;20221019;120000;158.9900000
GAZP;60;20221019;130000;159.0300000
GAZP;60;20221019;140000;159.4000000
GAZP;60;20221019;150000;159.9500000
GAZP;60;20221019;160000;159.8800000
GAZP;60;20221019;170000;160.0800000
GAZP;60;20221019;180000;159.8500000
GAZP;60;20221019;190000;160.4600000
GAZP;60;20221019;200000;160.9500000
GAZP;60;20221019;210000;160.9900000
GAZP;60;20221019;220000;161.1400000
GAZP;60;20221019;230000;161.0300000
GAZP;60;20221020;000000;161.2900000
GAZP;60;20221020;110000;162.1000000
GAZP;60;20221020;120000;160.9300000
GAZP;60;20221020;130000;161.7000000
GAZP;60;20221020;140000;161.5300000
GAZP;60;20221020;150000;161.6000000
GAZP;60;20221020;160000;160.8300000
GAZP;60;20221020;170000;160.6000000
GAZP;60;20221020;180000;160.7300000
GAZP;60;20221020;190000;160.6000000
GAZP;60;20221020;200000;160.7300000
GAZP;60;20221020;210000;160.6900000
GAZP;60;20221020;220000;160.9000000
GAZP;60;20221020;230000;160.8400000
GAZP;60;20221021;000000;160.7500000
GAZP;60;20221021;110000;159.9500000
GAZP;60;20221021;120000;159.2200000
GAZP;60;20221021;130000;159.6700000
GAZP;60;20221021;140000;160.4000000
GAZP;60;20221021;150000;160.7700000
GAZP;60;20221021;160000;160.9300000
GAZP;60;20221021;170000;161.6900000
GAZP;60;20221021;180000;161.8500000
GAZP;60;20221021;190000;163.0000000
GAZP;60;20221021;200000;166.7400000
GAZP;60;20221021;210000;166.4800000
GAZP;60;20221021;220000;166.3900000
GAZP;60;20221021;230000;166.9000000
GAZP;60;20221022;000000;166.9900000
GAZP;60;20221024;110000;168.3600000
GAZP;60;20221024;120000;166.6600000
GAZP;60;20221024;130000;166.7400000
GAZP;60;20221024;140000;166.1300000
GAZP;60;20221024;150000;165.8000000
GAZP;60;20221024;160000;166.1600000
GAZP;60;20221024;170000;166.5500000
GAZP;60;20221024;180000;165.8700000
GAZP;60;20221024;190000;165.9000000
GAZP;60;20221024;200000;165.9800000
GAZP;60;20221024;210000;165.9900000
GAZP;60;20221024;220000;165.9800000
GAZP;60;20221024;230000;166.0000000
GAZP;60;20221025;000000;165.4700000
GAZP;60;20221025;110000;165.1800000
GAZP;60;20221025;120000;167.2000000
GAZP;60;20221025;130000;167.9300000
GAZP;60;20221025;140000;168.8300000
GAZP;60;20221025;150000;169.1900000
GAZP;60;20221025;160000;168.9600000
GAZP;60;20221025;170000;170.1700000
GAZP;60;20221025;180000;171.7500000
GAZP;60;20221025;190000;173.7900000
GAZP;60;20221025;200000;173.0500000
GAZP;60;20221025;210000;172.2300000
GAZP;60;20221025;220000;171.8500000
GAZP;60;20221025;230000;172.3600000
GAZP;60;20221026;000000;172.3800000
GAZP;60;20221026;110000;170.8900000
GAZP;60;20221026;120000;171.6200000
GAZP;60;20221026;130000;170.9500000
GAZP;60;20221026;140000;169.7500000
GAZP;60;20221026;150000;170.0300000
GAZP;60;20221026;160000;170.5500000
GAZP;60;20221026;170000;169.7800000
GAZP;60;20221026;180000;171.3100000
GAZP;60;20221026;190000;171.4900000
GAZP;60;20221026;200000;172.0700000
GAZP;60;20221026;210000;172.0900000
GAZP;60;20221026;220000;171.9400000
GAZP;60;20221026;230000;172.2000000
GAZP;60;20221027;000000;171.9800000
GAZP;60;20221027;110000;173.2800000
GAZP;60;20221027;120000;173.5000000
GAZP;60;20221027;130000;173.2900000
GAZP;60;20221027;140000;173.1300000
GAZP;60;20221027;150000;172.0400000
GAZP;60;20221027;160000;172.7000000
GAZP;60;20221027;170000;172.7400000
GAZP;60;20221027;180000;173.0800000
GAZP;60;20221027;190000;173.0600000
GAZP;60;20221027;200000;172.9000000
GAZP;60;20221027;210000;173.0600000
GAZP;60;20221027;220000;173.1600000
GAZP;60;20221027;230000;173.1500000
GAZP;60;20221028;000000;172.4700000
GAZP;60;20221028;110000;170.2800000
GAZP;60;20221028;120000;170.0100000
GAZP;60;20221028;130000;170.7800000
GAZP;60;20221028;140000;171.0400000
GAZP;60;20221028;150000;170.7100000
GAZP;60;20221028;160000;170.1500000
GAZP;60;20221028;170000;170.2600000
GAZP;60;20221028;180000;170.4200000
GAZP;60;20221028;190000;170.3000000
GAZP;60;20221028;200000;170.3900000
GAZP;60;20221028;210000;170.5000000
GAZP;60;20221028;220000;170.8000000
GAZP;60;20221028;230000;170.8400000
